Start,Team,Games,Wins,Draws,Losses,Points,No,Scored,Against,End
[3, 'Newcastle',38,21,12,5,75, nan,51,21, 30]
[2, 'Newcastle',38,23,9,6,78, nan,57,21, 36]
[3, 'Newcastle',38,22,10,6,76, nan,56,21, 35]
[3, 'Newcastle',38,22,12,4,78, nan,55,19, 36]
[3, 'Newcastle',38,21,12,5,75, nan,55,22, 33]
[3, 'Newcastle',38,24,13,1,85, nan,53,14, 39]
[3, 'Newcastle',38,20,13,5,73, nan,56,21, 35]
[3, 'Newcastle',38,19,13,6,70, nan,57,25, 32]
[3, 'Newcastle',38,21,11,6,74, nan,58,20, 38]
[3, 'Newcastle',38,21,11,6,74, nan,51,20, 31]
[3, 'Newcastle',38,18,14,6,68, nan,51,23, 28]
[4, 'Newcastle',38,19,13,6,70, nan,51,24, 27]
[3, 'Newcastle',38,20,13,5,73, nan,53,20, 33]
[3, 'Newcastle',38,20,13,5,73, nan,51,20, 31]
[3, 'Newcastle',38,20,14,4,74, nan,49,19, 30]
[5, 'Newcastle',38,19,12,7,69, nan,52,25, 27]
[3, 'Newcastle',38,23,10,5,79, nan,57,19, 38]
[3, 'Newcastle',38,22,8,8,74, nan,49,20, 29]
[3, 'Newcastle',38,21,12,5,75, nan,53,18, 35]
[3, 'Newcastle',38,21,10,7,73, nan,52,22, 30]
[2, 'Newcastle',38,22,11,5,77, nan,55,21, 34]
[3, 'Newcastle',38,21,13,4,76, nan,54,21, 33]
[1, 'Newcastle',38,26,10,2,88, nan,55,14, 41]
[3, 'Newcastle',38,20,15,3,75, nan,58,18, 40]
[5, 'Newcastle',38,20,11,7,71, nan,52,24, 28]
[3, 'Newcastle',38,21,13,4,76, nan,52,19, 33]
[2, 'Newcastle',38,24,13,1,85, nan,61,17, 44]
[3, 'Newcastle',38,23,10,5,79, nan,59,19, 40]
[3, 'Newcastle',38,21,10,7,73, nan,63,23, 40]
[3, 'Newcastle',38,21,9,8,72, nan,54,24, 30]
[3, 'Newcastle',38,23,10,5,79, nan,54,19, 35]
[4, 'Newcastle',38,19,13,6,70, nan,54,22, 32]
[3, 'Newcastle',38,24,11,3,83, nan,59,19, 40]
[3, 'Newcastle',38,21,15,2,78, nan,52,15, 37]
[2, 'Newcastle',38,25,11,2,86, nan,57,14, 43]
[3, 'Newcastle',38,23,11,4,80, nan,57,20, 37]
[2, 'Newcastle',38,26,8,4,86, nan,53,16, 37]
[3, 'Newcastle',38,21,13,4,76, nan,51,19, 32]
[3, 'Newcastle',38,23,10,5,79, nan,53,16, 37]
[3, 'Newcastle',38,22,12,4,78, nan,53,19, 34]
[4, 'Newcastle',38,21,10,7,73, nan,54,25, 29]
[3, 'Newcastle',38,20,12,6,72, nan,52,21, 31]
[4, 'Newcastle',38,19,12,7,69, nan,52,20, 32]
[3, 'Newcastle',38,24,11,3,83, nan,50,14, 36]
[4, 'Newcastle',38,19,11,8,68, nan,51,25, 26]
[3, 'Newcastle',38,23,11,4,80, nan,53,17, 36]
[2, 'Newcastle',38,24,11,3,83, nan,59,14, 45]
[5, 'Newcastle',38,19,9,10,66, nan,49,24, 25]
[3, 'Newcastle',38,21,13,4,76, nan,52,19, 33]
[5, 'Newcastle',38,18,12,8,66, nan,49,27, 22]
[2, 'Newcastle',38,22,14,2,80, nan,52,15, 37]
[4, 'Newcastle',38,19,14,5,71, nan,54,21, 33]
[1, 'Newcastle',38,24,12,2,84, nan,57,15, 42]
[1, 'Newcastle',38,25,12,1,87, nan,55,13, 42]
[6, 'Newcastle',38,18,12,8,66, nan,51,25, 26]
[5, 'Newcastle',38,18,11,9,65, nan,52,26, 26]
[5, 'Newcastle',38,19,13,6,70, nan,52,24, 28]
[5, 'Newcastle',38,17,15,6,66, nan,52,26, 26]
[3, 'Newcastle',38,23,12,3,81, nan,53,16, 37]
[2, 'Newcastle',38,25,12,1,87, nan,58,15, 43]
[3, 'Newcastle',38,22,10,6,76, nan,53,21, 32]
[2, 'Newcastle',38,26,11,1,89, nan,62,13, 49]
[4, 'Newcastle',38,19,12,7,69, nan,50,22, 28]
[3, 'Newcastle',38,19,11,8,68, nan,53,23, 30]
[3, 'Newcastle',38,19,14,5,71, nan,55,24, 31]
[3, 'Newcastle',38,21,9,8,72, nan,55,24, 31]
[3, 'Newcastle',38,25,8,5,83, nan,60,18, 42]
[3, 'Newcastle',38,20,13,5,73, nan,47,18, 29]
[3, 'Newcastle',38,19,13,6,70, nan,53,24, 29]
[4, 'Newcastle',38,21,11,6,74, nan,49,21, 28]
[3, 'Newcastle',38,21,11,6,74, nan,53,22, 31]
[3, 'Newcastle',38,25,11,2,86, nan,52,13, 39]
[3, 'Newcastle',38,20,11,7,71, nan,49,22, 27]
[4, 'Newcastle',38,18,12,8,66, nan,52,26, 26]
[3, 'Newcastle',38,20,12,6,72, nan,58,24, 34]
[3, 'Newcastle',38,19,13,6,70, nan,56,25, 31]
[3, 'Newcastle',38,26,11,1,89, nan,53,13, 40]
[3, 'Newcastle',38,22,10,6,76, nan,56,21, 35]
[3, 'Newcastle',38,22,10,6,76, nan,49,17, 32]
[3, 'Newcastle',38,24,10,4,82, nan,54,18, 36]
[3, 'Newcastle',38,22,12,4,78, nan,53,18, 35]
[3, 'Newcastle',38,20,13,5,73, nan,53,22, 31]
[3, 'Newcastle',38,21,11,6,74, nan,50,18, 32]
[3, 'Newcastle',38,21,12,5,75, nan,54,22, 32]
[4, 'Newcastle',38,20,10,8,70, nan,62,27, 35]
[3, 'Newcastle',38,23,11,4,80, nan,52,18, 34]
[3, 'Newcastle',38,20,12,6,72, nan,57,26, 31]
[3, 'Newcastle',38,22,10,6,76, nan,52,20, 32]
[3, 'Newcastle',38,22,11,5,77, nan,51,16, 35]
[3, 'Newcastle',38,22,9,7,75, nan,53,20, 33]
[5, 'Newcastle',38,16,13,9,61, nan,49,26, 23]
[5, 'Newcastle',38,18,10,10,64, nan,53,28, 25]
[2, 'Newcastle',38,24,11,3,83, nan,57,16, 41]
[3, 'Newcastle',38,25,12,1,87, nan,57,13, 44]
[3, 'Newcastle',38,22,8,8,74, nan,58,23, 35]
[4, 'Newcastle',38,21,12,5,75, nan,53,19, 34]
[3, 'Newcastle',38,20,13,5,73, nan,51,21, 30]
[2, 'Newcastle',38,22,9,7,75, nan,53,22, 31]
[3, 'Newcastle',38,19,13,6,70, nan,52,19, 33]
[3, 'Newcastle',38,19,16,3,73, nan,51,18, 33]
[5, 'Newcastle',38,18,10,10,64, nan,54,29, 25]
[3, 'Newcastle',38,20,10,8,70, nan,55,25, 30]
[3, 'Newcastle',38,23,11,4,80, nan,53,18, 35]
[3, 'Newcastle',38,22,13,3,79, nan,50,15, 35]
[2, 'Newcastle',38,25,10,3,85, nan,58,18, 40]
[3, 'Newcastle',38,21,12,5,75, nan,54,18, 36]
[4, 'Newcastle',38,19,12,7,69, nan,53,27, 26]
[3, 'Newcastle',38,21,13,4,76, nan,53,20, 33]
[3, 'Newcastle',38,22,11,5,77, nan,49,17, 32]
[6, 'Newcastle',38,18,13,7,67, nan,51,23, 28]
[3, 'Newcastle',38,20,13,5,73, nan,55,24, 31]
[3, 'Newcastle',38,22,10,6,76, nan,53,18, 35]
[3, 'Newcastle',38,21,13,4,76, nan,50,23, 27]
[1, 'Newcastle',38,26,11,1,89, nan,55,12, 43]
[4, 'Newcastle',38,20,10,8,70, nan,50,23, 27]
[4, 'Newcastle',38,19,12,7,69, nan,55,23, 32]
[3, 'Newcastle',38,20,13,5,73, nan,50,21, 29]
[3, 'Newcastle',38,20,14,4,74, nan,54,20, 34]
[3, 'Newcastle',38,21,11,6,74, nan,52,20, 32]
[5, 'Newcastle',38,19,10,9,67, nan,55,27, 28]
[3, 'Newcastle',38,21,15,2,78, nan,50,16, 34]
[3, 'Newcastle',38,27,9,2,90, nan,57,13, 44]
[4, 'Newcastle',38,20,12,6,72, nan,52,21, 31]
[5, 'Newcastle',38,19,13,6,70, nan,51,24, 27]
[2, 'Newcastle',38,23,11,4,80, nan,54,19, 35]
[3, 'Newcastle',38,23,10,5,79, nan,56,20, 36]
[3, 'Newcastle',38,22,14,2,80, nan,54,17, 37]
[3, 'Newcastle',38,22,11,5,77, nan,53,21, 32]
[3, 'Newcastle',38,22,15,1,81, nan,47,13, 34]
[3, 'Newcastle',38,23,11,4,80, nan,53,17, 36]
[3, 'Newcastle',38,21,13,4,76, nan,50,18, 32]
[5, 'Newcastle',38,19,10,9,67, nan,52,28, 24]
[3, 'Newcastle',38,23,11,4,80, nan,54,19, 35]
[3, 'Newcastle',38,21,11,6,74, nan,53,21, 32]
[3, 'Newcastle',38,20,13,5,73, nan,51,19, 32]
[3, 'Newcastle',38,22,11,5,77, nan,51,19, 32]
[3, 'Newcastle',38,20,16,2,76, nan,51,17, 34]
[3, 'Newcastle',38,20,11,7,71, nan,47,21, 26]
[3, 'Newcastle',38,19,16,3,73, nan,50,18, 32]
[3, 'Newcastle',38,21,13,4,76, nan,51,19, 32]
[5, 'Newcastle',38,18,13,7,67, nan,51,23, 28]
[3, 'Newcastle',38,22,11,5,77, nan,51,17, 34]
[3, 'Newcastle',38,21,13,4,76, nan,54,19, 35]
[2, 'Newcastle',38,23,11,4,80, nan,60,18, 42]
[3, 'Newcastle',38,21,11,6,74, nan,52,21, 31]
[3, 'Newcastle',38,22,11,5,77, nan,53,19, 34]
[3, 'Newcastle',38,21,13,4,76, nan,54,18, 36]
[2, 'Newcastle',38,22,11,5,77, nan,52,17, 35]
[3, 'Newcastle',38,20,13,5,73, nan,55,22, 33]
[3, 'Newcastle',38,23,12,3,81, nan,57,18, 39]
[4, 'Newcastle',38,19,10,9,67, nan,50,24, 26]
[5, 'Newcastle',38,17,13,8,64, nan,48,26, 22]
[3, 'Newcastle',38,23,10,5,79, nan,55,20, 35]
[3, 'Newcastle',38,24,11,3,83, nan,55,16, 39]
[3, 'Newcastle',38,22,12,4,78, nan,49,17, 32]
[3, 'Newcastle',38,20,11,7,71, nan,53,24, 29]
[3, 'Newcastle',38,25,11,2,86, nan,58,17, 41]
[4, 'Newcastle',38,19,14,5,71, nan,51,22, 29]
[4, 'Newcastle',38,19,11,8,68, nan,53,29, 24]
[4, 'Newcastle',38,19,11,8,68, nan,49,23, 26]
[5, 'Newcastle',38,19,8,11,65, nan,49,27, 22]
[2, 'Newcastle',38,25,11,2,86, nan,59,13, 46]
[3, 'Newcastle',38,21,12,5,75, nan,57,22, 35]
[4, 'Newcastle',38,20,10,8,70, nan,55,26, 29]
[1, 'Newcastle',38,26,10,2,88, nan,54,13, 41]
[3, 'Newcastle',38,20,12,6,72, nan,53,25, 28]
[3, 'Newcastle',38,20,11,7,71, nan,50,23, 27]
[3, 'Newcastle',38,22,9,7,75, nan,57,21, 36]
[3, 'Newcastle',38,19,13,6,70, nan,50,22, 28]
[4, 'Newcastle',38,20,12,6,72, nan,48,21, 27]
[3, 'Newcastle',38,22,13,3,79, nan,56,18, 38]
[2, 'Newcastle',38,22,13,3,79, nan,56,18, 38]
[3, 'Newcastle',38,20,11,7,71, nan,57,24, 33]
[7, 'Newcastle',38,18,10,10,64, nan,52,26, 26]
[4, 'Newcastle',38,20,10,8,70, nan,56,24, 32]
[3, 'Newcastle',38,24,8,6,80, nan,55,18, 37]
[3, 'Newcastle',38,21,10,7,73, nan,52,21, 31]
[3, 'Newcastle',38,24,9,5,81, nan,54,18, 36]
[3, 'Newcastle',38,23,9,6,78, nan,58,23, 35]
[3, 'Newcastle',38,19,11,8,68, nan,53,24, 29]
[2, 'Newcastle',38,23,11,4,80, nan,54,15, 39]
[3, 'Newcastle',38,21,10,7,73, nan,52,22, 30]
[3, 'Newcastle',38,24,12,2,84, nan,52,12, 40]
[5, 'Newcastle',38,18,10,10,64, nan,47,29, 18]
[3, 'Newcastle',38,21,12,5,75, nan,52,20, 32]
[5, 'Newcastle',38,18,11,9,65, nan,54,29, 25]
[2, 'Newcastle',38,22,14,2,80, nan,54,16, 38]
[3, 'Newcastle',38,22,9,7,75, nan,52,21, 31]
[5, 'Newcastle',38,18,14,6,68, nan,50,24, 26]
[2, 'Newcastle',38,25,9,4,84, nan,59,17, 42]
[3, 'Newcastle',38,19,13,6,70, nan,54,22, 32]
[4, 'Newcastle',38,20,10,8,70, nan,52,23, 29]
[3, 'Newcastle',38,21,15,2,78, nan,49,15, 34]
[3, 'Newcastle',38,20,14,4,74, nan,56,21, 35]
[4, 'Newcastle',38,19,11,8,68, nan,56,26, 30]
[3, 'Newcastle',38,21,11,6,74, nan,49,21, 28]
[3, 'Newcastle',38,20,11,7,71, nan,51,24, 27]
[4, 'Newcastle',38,20,12,6,72, nan,57,25, 32]
[3, 'Newcastle',38,22,9,7,75, nan,55,21, 34]
[3, 'Newcastle',38,26,9,3,87, nan,53,15, 38]
[3, 'Newcastle',38,22,12,4,78, nan,57,20, 37]
[3, 'Newcastle',38,22,13,3,79, nan,55,19, 36]
[3, 'Newcastle',38,23,10,5,79, nan,53,18, 35]
[3, 'Newcastle',38,18,15,5,69, nan,54,22, 32]
[3, 'Newcastle',38,22,10,6,76, nan,50,17, 33]
[4, 'Newcastle',38,18,12,8,66, nan,51,26, 25]
[3, 'Newcastle',38,22,9,7,75, nan,51,20, 31]
[3, 'Newcastle',38,21,11,6,74, nan,60,22, 38]
[3, 'Newcastle',38,24,11,3,83, nan,59,16, 43]
[6, 'Newcastle',38,18,10,10,64, nan,49,29, 20]
[3, 'Newcastle',38,21,14,3,77, nan,55,21, 34]
[3, 'Newcastle',38,20,14,4,74, nan,53,18, 35]
[6, 'Newcastle',38,18,11,9,65, nan,46,20, 26]
[3, 'Newcastle',38,19,14,5,71, nan,54,23, 31]
[3, 'Newcastle',38,21,14,3,77, nan,49,16, 33]
[3, 'Newcastle',38,19,12,7,69, nan,51,23, 28]
[4, 'Newcastle',38,19,13,6,70, nan,51,23, 28]
[3, 'Newcastle',38,20,14,4,74, nan,54,21, 33]
[4, 'Newcastle',38,20,8,10,68, nan,54,30, 24]
[3, 'Newcastle',38,20,13,5,73, nan,56,21, 35]
[3, 'Newcastle',38,27,8,3,89, nan,53,13, 40]
[3, 'Newcastle',38,21,12,5,75, nan,55,22, 33]
[4, 'Newcastle',38,20,10,8,70, nan,55,25, 30]
[6, 'Newcastle',38,17,11,10,62, nan,51,29, 22]
[3, 'Newcastle',38,22,15,1,81, nan,53,15, 38]
[7, 'Newcastle',38,18,8,12,62, nan,49,27, 22]
[5, 'Newcastle',38,18,11,9,65, nan,54,27, 27]
[3, 'Newcastle',38,23,12,3,81, nan,57,17, 40]
[2, 'Newcastle',38,25,10,3,85, nan,56,16, 40]
[3, 'Newcastle',38,21,10,7,73, nan,58,23, 35]
[4, 'Newcastle',38,19,14,5,71, nan,57,25, 32]
[3, 'Newcastle',38,21,10,7,73, nan,53,24, 29]
[2, 'Newcastle',38,23,11,4,80, nan,57,20, 37]
[6, 'Newcastle',38,18,9,11,63, nan,53,28, 25]
[3, 'Newcastle',38,20,14,4,74, nan,50,20, 30]
[3, 'Newcastle',38,21,12,5,75, nan,54,21, 33]
[3, 'Newcastle',38,20,11,7,71, nan,52,24, 28]
[3, 'Newcastle',38,21,10,7,73, nan,53,22, 31]
[3, 'Newcastle',38,20,10,8,70, nan,55,26, 29]
[4, 'Newcastle',38,19,17,2,74, nan,51,17, 34]
[4, 'Newcastle',38,20,12,6,72, nan,55,23, 32]
[3, 'Newcastle',38,22,13,3,79, nan,58,20, 38]
[3, 'Newcastle',38,22,12,4,78, nan,53,17, 36]
[3, 'Newcastle',38,21,12,5,75, nan,47,16, 31]
[1, 'Newcastle',38,25,11,2,86, nan,53,15, 38]
[4, 'Newcastle',38,20,12,6,72, nan,51,21, 30]
[3, 'Newcastle',38,20,13,5,73, nan,54,25, 29]
[6, 'Newcastle',38,18,11,9,65, nan,54,28, 26]
[4, 'Newcastle',38,19,11,8,68, nan,52,24, 28]
[3, 'Newcastle',38,20,14,4,74, nan,52,19, 33]
[3, 'Newcastle',38,23,13,2,82, nan,57,18, 39]
[3, 'Newcastle',38,24,11,3,83, nan,53,14, 39]
[3, 'Newcastle',38,22,12,4,78, nan,62,20, 42]
[3, 'Newcastle',38,22,11,5,77, nan,48,17, 31]
[3, 'Newcastle',38,18,14,6,68, nan,52,27, 25]
[4, 'Newcastle',38,19,14,5,71, nan,57,23, 34]
[4, 'Newcastle',38,20,11,7,71, nan,52,23, 29]
[5, 'Newcastle',38,19,10,9,67, nan,50,22, 28]
[3, 'Newcastle',38,22,9,7,75, nan,53,21, 32]
[5, 'Newcastle',38,19,12,7,69, nan,51,23, 28]
[3, 'Newcastle',38,19,13,6,70, nan,53,25, 28]
[3, 'Newcastle',38,22,12,4,78, nan,51,18, 33]
[3, 'Newcastle',38,23,9,6,78, nan,58,21, 37]
[3, 'Newcastle',38,23,13,2,82, nan,53,15, 38]
[3, 'Newcastle',38,23,12,3,81, nan,52,15, 37]
[6, 'Newcastle',38,19,11,8,68, nan,54,23, 31]
[4, 'Newcastle',38,19,12,7,69, nan,53,24, 29]
[4, 'Newcastle',38,18,15,5,69, nan,52,22, 30]
[3, 'Newcastle',38,20,11,7,71, nan,51,20, 31]
[3, 'Newcastle',38,21,15,2,78, nan,52,15, 37]
[3, 'Newcastle',38,18,15,5,69, nan,51,26, 25]
[3, 'Newcastle',38,24,12,2,84, nan,49,13, 36]
[3, 'Newcastle',38,21,12,5,75, nan,54,22, 32]
[3, 'Newcastle',38,24,8,6,80, nan,53,19, 34]
[2, 'Newcastle',38,24,12,2,84, nan,53,13, 40]
[2, 'Newcastle',38,24,10,4,82, nan,54,14, 40]
[4, 'Newcastle',38,19,11,8,68, nan,56,25, 31]
[3, 'Newcastle',38,22,13,3,79, nan,58,19, 39]
[3, 'Newcastle',38,23,14,1,83, nan,55,15, 40]
[3, 'Newcastle',38,24,10,4,82, nan,55,16, 39]
[3, 'Newcastle',38,21,15,2,78, nan,57,17, 40]
[3, 'Newcastle',38,22,13,3,79, nan,56,22, 34]
[3, 'Newcastle',38,22,13,3,79, nan,52,15, 37]
[3, 'Newcastle',38,20,9,9,69, nan,52,23, 29]
[2, 'Newcastle',38,23,10,5,79, nan,57,20, 37]
[3, 'Newcastle',38,27,9,2,90, nan,56,13, 43]
[4, 'Newcastle',38,19,11,8,68, nan,49,24, 25]
[3, 'Newcastle',38,22,13,3,79, nan,53,15, 38]
[4, 'Newcastle',38,20,10,8,70, nan,55,25, 30]
[3, 'Newcastle',38,21,12,5,75, nan,54,22, 32]
[3, 'Newcastle',38,20,11,7,71, nan,54,23, 31]
[4, 'Newcastle',38,21,10,7,73, nan,53,24, 29]
[3, 'Newcastle',38,22,13,3,79, nan,54,18, 36]
[3, 'Newcastle',38,21,12,5,75, nan,52,19, 33]
[3, 'Newcastle',38,21,12,5,75, nan,54,20, 34]
[3, 'Newcastle',38,21,10,7,73, nan,53,21, 32]
[5, 'Newcastle',38,19,11,8,68, nan,49,27, 22]
[3, 'Newcastle',38,19,11,8,68, nan,55,25, 30]
[4, 'Newcastle',38,18,13,7,67, nan,52,23, 29]
[5, 'Newcastle',38,19,13,6,70, nan,52,20, 32]
[2, 'Newcastle',38,25,11,2,86, nan,63,17, 46]
[3, 'Newcastle',38,22,15,1,81, nan,53,14, 39]
[5, 'Newcastle',38,18,9,11,63, nan,54,24, 30]
[3, 'Newcastle',38,22,13,3,79, nan,56,16, 40]
[3, 'Newcastle',38,22,14,2,80, nan,55,15, 40]
[3, 'Newcastle',38,20,15,3,75, nan,53,20, 33]
[3, 'Newcastle',38,21,12,5,75, nan,54,21, 33]
[5, 'Newcastle',38,18,12,8,66, nan,52,28, 24]
[3, 'Newcastle',38,18,14,6,68, nan,51,23, 28]
[5, 'Newcastle',38,20,8,10,68, nan,53,23, 30]
[3, 'Newcastle',38,21,9,8,72, nan,54,23, 31]
[2, 'Newcastle',38,23,14,1,83, nan,51,14, 37]
[3, 'Newcastle',38,25,11,2,86, nan,57,14, 43]
[3, 'Newcastle',38,24,10,4,82, nan,55,17, 38]
[3, 'Newcastle',38,21,11,6,74, nan,56,25, 31]
[5, 'Newcastle',38,18,13,7,67, nan,53,25, 28]
[3, 'Newcastle',38,24,13,1,85, nan,54,13, 41]
[2, 'Newcastle',38,25,9,4,84, nan,57,18, 39]
[4, 'Newcastle',38,18,14,6,68, nan,52,24, 28]
[6, 'Newcastle',38,19,8,11,65, nan,51,26, 25]
[3, 'Newcastle',38,24,11,3,83, nan,56,17, 39]
[3, 'Newcastle',38,23,9,6,78, nan,53,21, 32]
[3, 'Newcastle',38,23,10,5,79, nan,53,18, 35]
[2, 'Newcastle',38,25,12,1,87, nan,53,12, 41]
[3, 'Newcastle',38,20,11,7,71, nan,54,23, 31]
[3, 'Newcastle',38,20,10,8,70, nan,51,24, 27]
[3, 'Newcastle',38,20,13,5,73, nan,54,22, 32]
[4, 'Newcastle',38,20,11,7,71, nan,51,22, 29]
[6, 'Newcastle',38,18,11,9,65, nan,50,26, 24]
[4, 'Newcastle',38,18,11,9,65, nan,51,26, 25]
[4, 'Newcastle',38,21,12,5,75, nan,51,20, 31]
[3, 'Newcastle',38,22,10,6,76, nan,54,22, 32]
[3, 'Newcastle',38,21,12,5,75, nan,60,20, 40]
[3, 'Newcastle',38,21,10,7,73, nan,53,22, 31]
[3, 'Newcastle',38,22,13,3,79, nan,57,17, 40]
[3, 'Newcastle',38,20,13,5,73, nan,53,24, 29]
[3, 'Newcastle',38,20,15,3,75, nan,60,22, 38]
[3, 'Newcastle',38,21,13,4,76, nan,51,17, 34]
[3, 'Newcastle',38,24,10,4,82, nan,53,14, 39]
[4, 'Newcastle',38,19,12,7,69, nan,54,26, 28]
[3, 'Newcastle',38,22,10,6,76, nan,55,20, 35]
[3, 'Newcastle',38,21,11,6,74, nan,52,21, 31]
[4, 'Newcastle',38,19,10,9,67, nan,52,24, 28]
[5, 'Newcastle',38,19,11,8,68, nan,53,25, 28]
[4, 'Newcastle',38,20,11,7,71, nan,55,23, 32]
[3, 'Newcastle',38,21,13,4,76, nan,56,20, 36]
[3, 'Newcastle',38,22,10,6,76, nan,49,19, 30]
[3, 'Newcastle',38,19,13,6,70, nan,55,23, 32]
[3, 'Newcastle',38,24,12,2,84, nan,51,14, 37]
[3, 'Newcastle',38,21,11,6,74, nan,53,21, 32]
[3, 'Newcastle',38,22,12,4,78, nan,53,17, 36]
[3, 'Newcastle',38,24,10,4,82, nan,57,19, 38]
[5, 'Newcastle',38,20,10,8,70, nan,53,29, 24]
[4, 'Newcastle',38,18,12,8,66, nan,50,27, 23]
[2, 'Newcastle',38,26,9,3,87, nan,52,15, 37]
[3, 'Newcastle',38,22,9,7,75, nan,52,18, 34]
[5, 'Newcastle',38,18,11,9,65, nan,48,23, 25]
[3, 'Newcastle',38,22,15,1,81, nan,51,13, 38]
[2, 'Newcastle',38,24,13,1,85, nan,52,13, 39]
[3, 'Newcastle',38,20,11,7,71, nan,50,22, 28]
[5, 'Newcastle',38,18,13,7,67, nan,54,30, 24]
[4, 'Newcastle',38,19,11,8,68, nan,53,25, 28]
[4, 'Newcastle',38,19,13,6,70, nan,51,24, 27]
[3, 'Newcastle',38,21,13,4,76, nan,52,15, 37]
[3, 'Newcastle',38,20,12,6,72, nan,57,22, 35]
[4, 'Newcastle',38,19,12,7,69, nan,55,25, 30]
[3, 'Newcastle',38,20,10,8,70, nan,52,20, 32]
[3, 'Newcastle',38,21,14,3,77, nan,51,15, 36]
[1, 'Newcastle',38,27,10,1,91, nan,60,13, 47]
[2, 'Newcastle',38,24,11,3,83, nan,53,16, 37]
[3, 'Newcastle',38,21,10,7,73, nan,49,20, 29]
[5, 'Newcastle',38,18,10,10,64, nan,52,32, 20]
[4, 'Newcastle',38,19,9,10,66, nan,53,26, 27]
[3, 'Newcastle',38,23,9,6,78, nan,50,17, 33]
[3, 'Newcastle',38,19,10,9,67, nan,50,27, 23]
[3, 'Newcastle',38,21,9,8,72, nan,52,26, 26]
[3, 'Newcastle',38,22,11,5,77, nan,50,21, 29]
[3, 'Newcastle',38,21,11,6,74, nan,53,21, 32]
[3, 'Newcastle',38,20,10,8,70, nan,51,24, 27]
[3, 'Newcastle',38,23,13,2,82, nan,52,15, 37]
[3, 'Newcastle',38,21,12,5,75, nan,52,18, 34]
[1, 'Newcastle',38,27,10,1,91, nan,60,13, 47]
[3, 'Newcastle',38,22,13,3,79, nan,52,17, 35]
[3, 'Newcastle',38,23,9,6,78, nan,55,18, 37]
[3, 'Newcastle',38,21,11,6,74, nan,53,21, 32]
[3, 'Newcastle',38,22,11,5,77, nan,52,16, 36]
[3, 'Newcastle',38,20,10,8,70, nan,51,26, 25]
[3, 'Newcastle',38,21,15,2,78, nan,51,14, 37]
[3, 'Newcastle',38,23,9,6,78, nan,50,18, 32]
[5, 'Newcastle',38,19,11,8,68, nan,51,24, 27]
[3, 'Newcastle',38,22,9,7,75, nan,54,23, 31]
[3, 'Newcastle',38,22,11,5,77, nan,50,17, 33]
[3, 'Newcastle',38,21,14,3,77, nan,51,15, 36]
[3, 'Newcastle',38,22,11,5,77, nan,50,19, 31]
[3, 'Newcastle',38,21,16,1,79, nan,50,14, 36]
[3, 'Newcastle',38,20,14,4,74, nan,53,20, 33]
[3, 'Newcastle',38,22,11,5,77, nan,55,20, 35]
[4, 'Newcastle',38,20,12,6,72, nan,53,22, 31]
[5, 'Newcastle',38,19,10,9,67, nan,55,32, 23]
[3, 'Newcastle',38,23,11,4,80, nan,50,18, 32]
[3, 'Newcastle',38,20,13,5,73, nan,56,22, 34]
[3, 'Newcastle',38,21,10,7,73, nan,58,25, 33]
[3, 'Newcastle',38,21,13,4,76, nan,55,20, 35]
[4, 'Newcastle',38,18,18,2,72, nan,49,18, 31]
[8, 'Newcastle',38,18,10,10,64, nan,53,32, 21]
[6, 'Newcastle',38,18,16,4,70, nan,51,22, 29]
[3, 'Newcastle',38,21,12,5,75, nan,54,20, 34]
[6, 'Newcastle',38,18,8,12,62, nan,48,25, 23]
[4, 'Newcastle',38,18,11,9,65, nan,50,29, 21]
[3, 'Newcastle',38,20,11,7,71, nan,53,22, 31]
[3, 'Newcastle',38,21,11,6,74, nan,51,20, 31]
[3, 'Newcastle',38,22,12,4,78, nan,53,19, 34]
[6, 'Newcastle',38,18,12,8,66, nan,51,27, 24]
[3, 'Newcastle',38,21,12,5,75, nan,53,20, 33]
[2, 'Newcastle',38,22,15,1,81, nan,56,14, 42]
[3, 'Newcastle',38,23,12,3,81, nan,56,17, 39]
[3, 'Newcastle',38,25,12,1,87, nan,55,13, 42]
[2, 'Newcastle',38,21,10,7,73, nan,53,23, 30]
[2, 'Newcastle',38,21,16,1,79, nan,50,13, 37]
[3, 'Newcastle',38,20,14,4,74, nan,52,17, 35]
[5, 'Newcastle',38,18,11,9,65, nan,49,27, 22]
[3, 'Newcastle',38,21,12,5,75, nan,54,20, 34]
[3, 'Newcastle',38,21,12,5,75, nan,58,22, 36]
[6, 'Newcastle',38,18,12,8,66, nan,51,29, 22]
[3, 'Newcastle',38,21,11,6,74, nan,51,21, 30]
[3, 'Newcastle',38,19,12,7,69, nan,48,24, 24]
[6, 'Newcastle',38,19,13,6,70, nan,50,23, 27]
[3, 'Newcastle',38,21,13,4,76, nan,56,21, 35]
[4, 'Newcastle',38,19,13,6,70, nan,51,23, 28]
[4, 'Newcastle',38,19,12,7,69, nan,48,21, 27]
[3, 'Newcastle',38,21,10,7,73, nan,51,21, 30]
[2, 'Newcastle',38,22,10,6,76, nan,52,19, 33]
[4, 'Newcastle',38,21,13,4,76, nan,58,22, 36]
[3, 'Newcastle',38,19,12,7,69, nan,48,21, 27]
[3, 'Newcastle',38,22,12,4,78, nan,54,17, 37]
[3, 'Newcastle',38,22,9,7,75, nan,52,21, 31]
